Elapsed_time	Temp_cum	Temperature	Num_plante	Genotype	Num_talle	Num_cohorte	Num_rang	Internode_length	Internode_final_length	Internode_surface	Internode_PAR	Photosynthetic
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
282.0	2822.2	18.9	4	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	False
282.0	2822.2	18.9	4	Maxwell	(1, 4)	4	2	0.90746409882	0.9409	1.08333536757	23.7523249338	False
282.0	2822.2	18.9	4	Maxwell	(1, 4)	4	3	3.61	3.61	4.30963680219	159.732961443	False
282.0	2822.2	18.9	4	Maxwell	(1, 4)	4	4	8.0089	8.0089	9.56106653327	1334.61805866	False
282.0	2822.2	18.9	4	Maxwell	(1, 4)	4	5	14.1376	14.1376	16.8775405138	7072.13400909	False
282.0	2822.2	18.9	4	Maxwell	(1, 4)	4	6	20.3979897773	21.9961	24.3512264363	12906.4021758	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	7	0.90746409882	0.9409	1.08333536757	23.4101053354	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	8	3.61	3.61	4.30963680219	109.422856153	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	9	8.0089	8.0089	9.56106653327	304.739080336	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	5247.03995934	False
282.0	2822.2	18.9	4	Maxwell	(1,)	-1	11	20.3979897773	21.9961	24.3512264363	17262.6595447	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1, 2, 1)	4	2	0.835897529512	0.9409	0.99789882439	28.5836018752	False
283.0	2841.8	19.6	1	Maxwell	(1, 2, 1)	4	3	3.61	3.61	4.30963680219	199.234135838	False
283.0	2841.8	19.6	1	Maxwell	(1, 2, 1)	4	4	7.77790215407	8.0089	9.28530010168	1644.89117241	False
283.0	2841.8	19.6	1	Maxwell	(1, 2, 1)	4	5	14.1376	14.1376	16.8775405138	10277.6906069	False
283.0	2841.8	19.6	1	Maxwell	(1, 2, 1)	4	6	20.3979897773	21.9961	24.3512264363	20963.85045	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	4	0.835897529512	0.9409	0.99789882439	4.66723569792	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	5	3.61	3.61	4.30963680219	24.1680302827	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	6	7.77790215407	8.0089	9.28530010168	140.542670499	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	11601.4933663	False
283.0	2841.8	19.6	1	Maxwell	(1, 2)	2	8	20.3979897773	21.9961	24.3512264363	20468.118026	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	7	0.835897529512	0.9409	0.99789882439	19.3634895752	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	8	3.61	3.61	4.30963680219	54.1480446328	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	9	7.77790215407	8.0089	9.28530010168	75.9086984594	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	6120.66878264	False
283.0	2841.8	19.6	1	Maxwell	(1,)	-1	11	20.3979897773	21.9961	24.3512264363	16064.764301	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	4	0.881127601314	0.9409	1.05189471968	8.96477141073	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	5	3.61	3.61	4.30963680219	71.0648042885	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	6	8.0089	8.0089	9.56106653327	230.149015499	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	7258.53248425	False
283.0	2841.8	19.6	2	Maxwell	(1, 2)	2	8	20.906601071	21.9961	24.9584092477	20001.6513257	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 3)	3	3	0.881127601314	0.9409	1.05189471968	20.1092448883	False
283.0	2841.8	19.6	2	Maxwell	(1, 3)	3	4	3.61	3.61	4.30963680219	104.954704613	False
283.0	2841.8	19.6	2	Maxwell	(1, 3)	3	5	8.0089	8.0089	9.56106653327	470.510722764	False
283.0	2841.8	19.6	2	Maxwell	(1, 3)	3	6	14.1376	14.1376	16.8775405138	9181.940745	False
283.0	2841.8	19.6	2	Maxwell	(1, 3)	3	7	20.906601071	21.9961	24.9584092477	18091.2002207	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1, 4)	4	2	0.881127601314	0.9409	1.05189471968	50.2036769998	False
283.0	2841.8	19.6	2	Maxwell	(1, 4)	4	3	3.61	3.61	4.30963680219	318.242153159	False
283.0	2841.8	19.6	2	Maxwell	(1, 4)	4	4	8.0089	8.0089	9.56106653327	2181.68749587	False
283.0	2841.8	19.6	2	Maxwell	(1, 4)	4	5	14.1376	14.1376	16.8775405138	10140.5575324	False
283.0	2841.8	19.6	2	Maxwell	(1, 4)	4	6	20.906601071	21.9961	24.9584092477	23859.5217467	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	7	0.881127601314	0.9409	1.05189471968	0.0	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	8	3.61	3.61	4.30963680219	176.126521767	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	9	8.0089	8.0089	9.56106653327	5.76265848645	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	5368.40895224	False
283.0	2841.8	19.6	2	Maxwell	(1,)	-1	11	20.906601071	21.9961	24.9584092477	18095.4040712	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 2, 1)	4	2	0.845630582938	0.9409	1.00951819426	26.1120668386	False
283.0	2841.8	19.6	3	Maxwell	(1, 2, 1)	4	3	3.29280150907	3.61	3.93096359163	152.093184262	False
283.0	2841.8	19.6	3	Maxwell	(1, 2, 1)	4	4	7.93872343921	8.0089	9.47728938949	1480.19472968	False
283.0	2841.8	19.6	3	Maxwell	(1, 2, 1)	4	5	14.1376	14.1376	16.8775405138	6908.38092474	False
283.0	2841.8	19.6	3	Maxwell	(1, 2, 1)	4	6	21.0939841791	21.9961	25.1821081782	11588.5943614	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	4	0.845630582938	0.9409	1.00951819426	4.43537311981	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	5	3.29280150907	3.61	3.93096359163	9.07648899377	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	6	7.93872343921	8.0089	9.47728938949	22.9102894575	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	5474.96606596	False
283.0	2841.8	19.6	3	Maxwell	(1, 2)	2	8	21.0939841791	21.9961	25.1821081782	18248.5696443	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1, 3)	3	3	0.845630582938	0.9409	1.00951819426	6.06841603673	False
283.0	2841.8	19.6	3	Maxwell	(1, 3)	3	4	3.29280150907	3.61	3.93096359163	9.04794507251	False
283.0	2841.8	19.6	3	Maxwell	(1, 3)	3	5	7.93872343921	8.0089	9.47728938949	352.059523666	False
283.0	2841.8	19.6	3	Maxwell	(1, 3)	3	6	14.1376	14.1376	16.8775405138	3902.49414444	False
283.0	2841.8	19.6	3	Maxwell	(1, 3)	3	7	21.0939841791	21.9961	25.1821081782	16737.1836948	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	7	0.845630582938	0.9409	1.00951819426	36.6978248921	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	8	3.29280150907	3.61	3.93096359163	47.6045722566	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	9	7.93872343921	8.0089	9.47728938949	77.6576268834	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	5328.42022732	False
283.0	2841.8	19.6	3	Maxwell	(1,)	-1	11	21.0939841791	21.9961	25.1821081782	17469.1237427	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	4	0.90746409882	0.9409	1.08333536757	6.2257812861	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	5	3.61	3.61	4.30963680219	35.8315112065	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	6	8.0089	8.0089	9.56106653327	165.198844643	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	4281.97599324	False
283.0	2841.8	19.6	4	Maxwell	(1, 2)	2	8	20.3979897773	21.9961	24.3512264363	16064.4331597	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1, 4)	4	2	0.90746409882	0.9409	1.08333536757	23.7523249338	False
283.0	2841.8	19.6	4	Maxwell	(1, 4)	4	3	3.61	3.61	4.30963680219	159.732961443	False
283.0	2841.8	19.6	4	Maxwell	(1, 4)	4	4	8.0089	8.0089	9.56106653327	1334.61805866	False
283.0	2841.8	19.6	4	Maxwell	(1, 4)	4	5	14.1376	14.1376	16.8775405138	7072.13400909	False
283.0	2841.8	19.6	4	Maxwell	(1, 4)	4	6	20.3979897773	21.9961	24.3512264363	12906.4021758	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	7	0.90746409882	0.9409	1.08333536757	23.4101053354	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	8	3.61	3.61	4.30963680219	109.422856153	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	9	8.0089	8.0089	9.56106653327	304.739080336	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	5247.03995934	False
283.0	2841.8	19.6	4	Maxwell	(1,)	-1	11	20.3979897773	21.9961	24.3512264363	17262.6595447	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1, 2, 1)	4	2	0.835897529512	0.9409	0.99789882439	28.5836018752	False
284.0	2858.9	17.1	1	Maxwell	(1, 2, 1)	4	3	3.61	3.61	4.30963680219	199.234135838	False
284.0	2858.9	17.1	1	Maxwell	(1, 2, 1)	4	4	7.77790215407	8.0089	9.28530010168	1644.89117241	False
284.0	2858.9	17.1	1	Maxwell	(1, 2, 1)	4	5	14.1376	14.1376	16.8775405138	10277.6906069	False
284.0	2858.9	17.1	1	Maxwell	(1, 2, 1)	4	6	20.3979897773	21.9961	24.3512264363	20963.85045	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	4	0.835897529512	0.9409	0.99789882439	4.66723569792	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	5	3.61	3.61	4.30963680219	24.1680302827	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	6	7.77790215407	8.0089	9.28530010168	140.542670499	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	11601.4933663	False
284.0	2858.9	17.1	1	Maxwell	(1, 2)	2	8	20.3979897773	21.9961	24.3512264363	20468.118026	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	7	0.835897529512	0.9409	0.99789882439	19.3634895752	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	8	3.61	3.61	4.30963680219	54.1480446328	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	9	7.77790215407	8.0089	9.28530010168	75.9086984594	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	6120.66878264	False
284.0	2858.9	17.1	1	Maxwell	(1,)	-1	11	20.3979897773	21.9961	24.3512264363	16064.764301	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	4	0.881127601314	0.9409	1.05189471968	8.96477141073	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	5	3.61	3.61	4.30963680219	71.0648042885	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	6	8.0089	8.0089	9.56106653327	230.149015499	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	7258.53248425	False
284.0	2858.9	17.1	2	Maxwell	(1, 2)	2	8	20.906601071	21.9961	24.9584092477	20001.6513257	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 3)	3	3	0.881127601314	0.9409	1.05189471968	20.1092448883	False
284.0	2858.9	17.1	2	Maxwell	(1, 3)	3	4	3.61	3.61	4.30963680219	104.954704613	False
284.0	2858.9	17.1	2	Maxwell	(1, 3)	3	5	8.0089	8.0089	9.56106653327	470.510722764	False
284.0	2858.9	17.1	2	Maxwell	(1, 3)	3	6	14.1376	14.1376	16.8775405138	9181.940745	False
284.0	2858.9	17.1	2	Maxwell	(1, 3)	3	7	20.906601071	21.9961	24.9584092477	18091.2002207	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1, 4)	4	2	0.881127601314	0.9409	1.05189471968	50.2036769998	False
284.0	2858.9	17.1	2	Maxwell	(1, 4)	4	3	3.61	3.61	4.30963680219	318.242153159	False
284.0	2858.9	17.1	2	Maxwell	(1, 4)	4	4	8.0089	8.0089	9.56106653327	2181.68749587	False
284.0	2858.9	17.1	2	Maxwell	(1, 4)	4	5	14.1376	14.1376	16.8775405138	10140.5575324	False
284.0	2858.9	17.1	2	Maxwell	(1, 4)	4	6	20.906601071	21.9961	24.9584092477	23859.5217467	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	7	0.881127601314	0.9409	1.05189471968	0.0	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	8	3.61	3.61	4.30963680219	176.126521767	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	9	8.0089	8.0089	9.56106653327	5.76265848645	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	5368.40895224	False
284.0	2858.9	17.1	2	Maxwell	(1,)	-1	11	20.906601071	21.9961	24.9584092477	18095.4040712	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 2, 1)	4	2	0.845630582938	0.9409	1.00951819426	26.1120668386	False
284.0	2858.9	17.1	3	Maxwell	(1, 2, 1)	4	3	3.29280150907	3.61	3.93096359163	152.093184262	False
284.0	2858.9	17.1	3	Maxwell	(1, 2, 1)	4	4	7.93872343921	8.0089	9.47728938949	1480.19472968	False
284.0	2858.9	17.1	3	Maxwell	(1, 2, 1)	4	5	14.1376	14.1376	16.8775405138	6908.38092474	False
284.0	2858.9	17.1	3	Maxwell	(1, 2, 1)	4	6	21.0939841791	21.9961	25.1821081782	11588.5943614	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	4	0.845630582938	0.9409	1.00951819426	4.43537311981	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	5	3.29280150907	3.61	3.93096359163	9.07648899377	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	6	7.93872343921	8.0089	9.47728938949	22.9102894575	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	5474.96606596	False
284.0	2858.9	17.1	3	Maxwell	(1, 2)	2	8	21.0939841791	21.9961	25.1821081782	18248.5696443	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 3)	3	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 3)	3	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1, 3)	3	3	0.845630582938	0.9409	1.00951819426	6.06841603673	False
284.0	2858.9	17.1	3	Maxwell	(1, 3)	3	4	3.29280150907	3.61	3.93096359163	9.04794507251	False
284.0	2858.9	17.1	3	Maxwell	(1, 3)	3	5	7.93872343921	8.0089	9.47728938949	352.059523666	False
284.0	2858.9	17.1	3	Maxwell	(1, 3)	3	6	14.1376	14.1376	16.8775405138	3902.49414444	False
284.0	2858.9	17.1	3	Maxwell	(1, 3)	3	7	21.0939841791	21.9961	25.1821081782	16737.1836948	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	7	0.845630582938	0.9409	1.00951819426	36.6978248921	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	8	3.29280150907	3.61	3.93096359163	47.6045722566	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	9	7.93872343921	8.0089	9.47728938949	77.6576268834	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	5328.42022732	False
284.0	2858.9	17.1	3	Maxwell	(1,)	-1	11	21.0939841791	21.9961	25.1821081782	17469.1237427	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	4	0.90746409882	0.9409	1.08333536757	6.2257812861	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	5	3.61	3.61	4.30963680219	35.8315112065	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	6	8.0089	8.0089	9.56106653327	165.198844643	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	7	14.1376	14.1376	16.8775405138	4281.97599324	False
284.0	2858.9	17.1	4	Maxwell	(1, 2)	2	8	20.3979897773	21.9961	24.3512264363	16064.4331597	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	2	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	3	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1, 4)	4	1	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1, 4)	4	2	0.90746409882	0.9409	1.08333536757	23.7523249338	False
284.0	2858.9	17.1	4	Maxwell	(1, 4)	4	3	3.61	3.61	4.30963680219	159.732961443	False
284.0	2858.9	17.1	4	Maxwell	(1, 4)	4	4	8.0089	8.0089	9.56106653327	1334.61805866	False
284.0	2858.9	17.1	4	Maxwell	(1, 4)	4	5	14.1376	14.1376	16.8775405138	7072.13400909	False
284.0	2858.9	17.1	4	Maxwell	(1, 4)	4	6	20.3979897773	21.9961	24.3512264363	12906.4021758	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	4	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	5	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	6	0.0	0.0	0.0	0.0	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	7	0.90746409882	0.9409	1.08333536757	23.4101053354	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	8	3.61	3.61	4.30963680219	109.422856153	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	9	8.0089	8.0089	9.56106653327	304.739080336	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	10	14.1376	14.1376	16.8775405138	5247.03995934	False
284.0	2858.9	17.1	4	Maxwell	(1,)	-1	11	20.3979897773	21.9961	24.3512264363	17262.6595447	False
285.0	2874.6	15.7	1	Maxwell	(1,)	-1	1	0.0	0.0	0.0	0.0	False
285.0	2874.6	15.7	1	Maxwell	(1, 2, 1)	4	1	0.0	0.0	0.0	0.0	False
285.0	2874.6	15.7	1	Maxwell	(1, 2, 1)	4	2	0.835897529512	0.9409	0.99789882439	28.5836018752	False
285.0	2874.6	15.7	1	Maxwell	(1, 2, 1)	4	3	3.61	3.61	4.30963680219	199.234135838	False
285.0	2874.6	15.7	1	Maxwell	(1, 2, 1)	4	4	7.77790215407	8.0089	9.28530010168	1644.89117241	False
285.0	2874.6	15.7	1	Maxwell	(1, 2, 1)	4	5	14.1376	14.1376	16.8775405138	10277.6906069	False
285.0	2874.6	15.7	1	Maxwell	(1, 2, 1)	4	6	20.3979897773	21.9961	24.3512264363	20963.85045	False
285.0	2874.6	15.7	1	Maxwell	(1, 2)	2	1	0.0	0.0	0.0	0.0	False
